Comp,Day,Venue,GF,GA,Team,Opponent,xGA,Poss,Attendance,Referee,SoT,xG.1,Saves,CS,CPA,CrdY,CrdR,Fls,Off.1,Crs.1,PKwon,PKcon,O_FK,O_CS,O_Cmp.4,O_Ast,O_Dead,O_TB,O_Sw,O_Crs,O_TI,O_CK,O_In,O_Out,O_Str,O_Off,O_CPA,O_CrdY,O_CrdR,O_Fls,FTR,weight
1,6,0,4,2,153,318,1.3,58.0,29567.0,330,9.0,2.1,1.0,0.0,4.0,2.0,0.0,11.0,0.0,27.0,0.0,0.0,1.0,0.0,304.0,1.0,52.0,1.0,2.0,23.0,24.0,5.0,3.0,1.0,0.0,2.0,4.0,0.0,0.0,15.0,0.0,0.14218932606155044
1,1,1,0,1,153,525,1.0,64.0,17400.0,332,6.0,1.5,1.0,0.0,3.0,2.0,0.0,10.0,2.0,21.0,0.0,0.0,0.0,1.0,207.0,0.0,52.0,0.0,1.0,14.0,22.0,3.0,1.0,2.0,0.0,1.0,5.0,6.0,1.0,13.0,0.0,0.14313725490196078
1,6,0,1,2,153,341,1.1,52.0,35600.0,23,4.0,1.7,2.0,0.0,5.0,3.0,1.0,16.0,0.0,22.0,1.0,0.0,1.0,0.0,311.0,2.0,60.0,1.0,1.0,19.0,21.0,7.0,6.0,1.0,0.0,2.0,2.0,4.0,1.0,22.0,2.0,0.14336213668499606
1,4,1,1,3,153,528,1.3,55.0,12800.0,703,7.0,2.1,0.0,0.0,1.0,1.0,0.0,12.0,1.0,18.0,0.0,0.0,2.0,0.0,229.0,2.0,61.0,0.0,2.0,35.0,25.0,10.0,2.0,7.0,0.0,4.0,5.0,3.0,0.0,15.0,0.0,0.14387071344107213
1,4,0,3,0,153,543,0.5,43.0,33925.0,162,7.0,2.7,3.0,1.0,5.0,1.0,0.0,11.0,1.0,18.0,0.0,0.0,0.0,0.0,358.0,0.0,56.0,2.0,4.0,20.0,30.0,5.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0,16.0,0.0,0.1442687747035573
1,0,1,2,1,153,544,1.2,44.0,30953.0,170,5.0,1.3,1.0,0.0,3.0,1.0,0.0,11.0,0.0,20.0,0.0,0.0,0.0,0.0,407.0,1.0,49.0,0.0,12.0,23.0,16.0,6.0,1.0,5.0,0.0,0.0,4.0,3.0,0.0,17.0,2.0,0.14461172741679873
1,4,0,1,1,153,545,1.1,42.0,50000.0,164,5.0,1.2,3.0,0.0,2.0,1.0,0.0,12.0,1.0,12.0,0.0,0.0,1.0,0.0,362.0,1.0,49.0,0.0,4.0,24.0,14.0,13.0,5.0,7.0,0.0,6.0,5.0,0.0,0.0,16.0,0.0,0.14507154213036566
1,4,1,3,2,153,247,1.6,57.0,50000.0,168,5.0,1.5,2.0,0.0,4.0,2.0,0.0,11.0,2.0,24.0,0.0,0.0,1.0,0.0,325.0,1.0,46.0,0.0,5.0,12.0,19.0,3.0,1.0,1.0,1.0,0.0,4.0,2.0,0.0,13.0,2.0,0.14547628537265844
1,4,0,3,0,273,538,0.9,49.0,30569.0,161,3.0,1.0,3.0,1.0,6.0,0.0,0.0,11.0,2.0,10.0,0.0,0.0,1.0,0.0,365.0,0.0,46.0,0.0,4.0,17.0,20.0,3.0,2.0,1.0,0.0,2.0,3.0,3.0,0.0,14.0,0.0,0.13054363376251787
1,4,1,1,0,273,540,0.4,52.0,15000.0,159,3.0,0.8,1.0,1.0,6.0,2.0,0.0,17.0,2.0,19.0,0.0,0.0,0.0,0.0,277.0,0.0,62.0,0.0,9.0,26.0,22.0,4.0,1.0,3.0,0.0,2.0,1.0,2.0,0.0,13.0,0.0,0.13087128002868412
1,4,0,2,2,273,299,1.4,59.0,29813.0,279,6.0,1.5,2.0,0.0,7.0,1.0,0.0,17.0,4.0,28.0,0.0,0.0,0.0,0.0,243.0,2.0,51.0,1.0,1.0,18.0,11.0,5.0,4.0,1.0,0.0,0.0,4.0,1.0,1.0,20.0,1.0,0.13153153153153155
1,0,1,1,3,273,537,1.8,51.0,9000.0,700,6.0,2.1,7.0,0.0,4.0,2.0,0.0,15.0,0.0,19.0,0.0,0.0,1.0,0.0,410.0,2.0,42.0,2.0,8.0,21.0,13.0,7.0,3.0,4.0,0.0,2.0,3.0,3.0,0.0,10.0,0.0,0.1318165402672445
1,1,0,0,1,273,541,0.6,56.0,27375.0,281,3.0,0.5,1.0,0.0,3.0,2.0,0.0,11.0,1.0,26.0,0.0,0.0,0.0,1.0,356.0,0.0,47.0,2.0,4.0,14.0,17.0,3.0,1.0,1.0,0.0,1.0,4.0,2.0,0.0,7.0,2.0,0.1325826371231384
1,0,1,6,1,273,542,3.0,42.0,17788.0,369,9.0,2.6,8.0,0.0,4.0,0.0,0.0,13.0,2.0,11.0,0.0,1.0,0.0,0.0,436.0,0.0,53.0,1.0,3.0,30.0,18.0,9.0,2.0,7.0,0.0,1.0,7.0,3.0,0.0,12.0,2.0,0.13282387190684133
1,5,0,3,1,273,341,1.2,45.0,21872.0,697,4.0,1.8,4.0,0.0,1.0,0.0,0.0,15.0,3.0,12.0,0.0,1.0,1.0,0.0,445.0,0.0,53.0,0.0,1.0,17.0,20.0,4.0,0.0,1.0,0.0,2.0,5.0,2.0,0.0,13.0,0.0,0.13306598614655488
1,4,1,3,1,273,375,1.9,41.0,13550.0,23,7.0,1.7,6.0,0.0,7.0,2.0,0.0,16.0,0.0,11.0,0.0,1.0,1.0,0.0,396.0,0.0,53.0,0.0,5.0,33.0,20.0,10.0,6.0,3.0,0.0,0.0,5.0,2.0,0.0,14.0,2.0,0.1332116788321168
1,0,0,1,2,273,318,2.4,61.0,26186.0,330,4.0,1.6,3.0,0.0,2.0,1.0,0.0,8.0,4.0,16.0,0.0,0.0,0.0,0.0,283.0,0.0,50.0,0.0,2.0,15.0,21.0,2.0,0.0,1.0,0.0,1.0,6.0,1.0,0.0,10.0,2.0,0.13350402340892464
1,1,1,4,3,273,525,0.7,48.0,17100.0,168,5.0,2.0,0.0,0.0,8.0,1.0,0.0,15.0,2.0,3.0,0.0,0.0,1.0,0.0,373.0,2.0,59.0,0.0,3.0,34.0,26.0,4.0,2.0,2.0,0.0,1.0,3.0,1.0,0.0,12.0,2.0,0.13428991905813098
1,4,0,2,1,273,544,2.1,41.0,33601.0,699,5.0,1.8,1.0,0.0,4.0,2.0,0.0,11.0,0.0,7.0,0.0,1.0,1.0,0.0,473.0,0.0,46.0,0.0,9.0,39.0,20.0,9.0,1.0,8.0,0.0,0.0,2.0,3.0,1.0,12.0,0.0,0.13458702064896755
1,4,1,0,1,273,528,2.4,59.0,12600.0,279,4.0,1.0,3.0,0.0,6.0,2.0,0.0,13.0,1.0,15.0,0.0,0.0,2.0,1.0,273.0,1.0,43.0,0.0,1.0,22.0,17.0,7.0,5.0,2.0,0.0,1.0,5.0,4.0,0.0,12.0,0.0,0.13493530499075787
1,1,0,1,2,273,543,1.8,45.0,24191.0,23,4.0,0.6,4.0,0.0,2.0,0.0,0.0,9.0,2.0,12.0,0.0,1.0,0.0,0.0,475.0,1.0,44.0,0.0,6.0,29.0,23.0,3.0,2.0,1.0,0.0,1.0,3.0,0.0,0.0,13.0,2.0,0.1353355580274379
1,0,0,2,2,273,545,1.2,49.0,27274.0,92,6.0,1.9,2.0,0.0,2.0,1.0,0.0,13.0,0.0,11.0,0.0,0.0,0.0,0.0,347.0,2.0,58.0,0.0,2.0,13.0,28.0,6.0,1.0,1.0,0.0,1.0,4.0,2.0,0.0,17.0,1.0,0.13594040968342644
1,0,1,3,2,273,536,1.9,66.0,21605.0,166,6.0,1.1,4.0,0.0,4.0,5.0,0.0,15.0,4.0,13.0,0.0,0.0,0.0,0.0,205.0,2.0,53.0,1.0,0.0,25.0,20.0,6.0,0.0,5.0,0.0,2.0,3.0,2.0,0.0,11.0,0.0,0.1362957430918596
1,0,0,1,0,273,539,0.6,59.0,23586.0,702,9.0,2.5,2.0,1.0,4.0,2.0,0.0,18.0,1.0,23.0,0.0,0.0,0.0,0.0,252.0,0.0,48.0,0.0,3.0,16.0,17.0,1.0,0.0,1.0,0.0,0.0,3.0,3.0,0.0,17.0,0.0,0.13665293897416697
1,0,1,1,1,273,538,0.4,54.0,19790.0,704,5.0,1.7,1.0,0.0,3.0,1.0,0.0,13.0,2.0,16.0,0.0,0.0,0.0,0.0,329.0,0.0,62.0,0.0,2.0,16.0,33.0,4.0,1.0,3.0,0.0,2.0,3.0,2.0,0.0,18.0,1.0,0.13737297704177642
1,3,0,2,2,273,540,1.0,59.0,26231.0,162,6.0,1.7,2.0,0.0,7.0,0.0,0.0,11.0,3.0,10.0,0.0,0.0,0.0,0.0,209.0,2.0,63.0,0.0,0.0,26.0,34.0,5.0,3.0,1.0,0.0,2.0,2.0,4.0,0.0,19.0,1.0,0.13936617029400533
1,6,1,1,0,273,299,1.0,40.0,21734.0,164,5.0,0.7,3.0,1.0,2.0,1.0,1.0,13.0,0.0,12.0,0.0,0.0,1.0,0.0,541.0,0.0,43.0,0.0,3.0,12.0,20.0,6.0,0.0,2.0,1.0,1.0,10.0,2.0,2.0,11.0,2.0,0.13952599388379205
1,6,0,4,1,273,537,0.8,51.0,24451.0,705,7.0,1.2,0.0,0.0,0.0,0.0,0.0,8.0,0.0,10.0,0.0,0.0,0.0,0.0,457.0,1.0,35.0,1.0,5.0,16.0,15.0,4.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,11.0,0.0,0.1399003449597547
1,1,1,0,0,273,541,1.7,71.0,29313.0,23,4.0,1.3,5.0,1.0,2.0,3.0,0.0,13.0,2.0,23.0,0.0,0.0,2.0,1.0,182.0,0.0,38.0,0.0,0.0,16.0,11.0,5.0,4.0,1.0,0.0,2.0,3.0,1.0,0.0,8.0,1.0,0.1404386302424009
1,4,0,3,1,273,542,0.9,43.0,25257.0,698,4.0,1.7,2.0,0.0,7.0,1.0,0.0,10.0,1.0,10.0,1.0,0.0,1.0,0.0,534.0,1.0,46.0,0.0,5.0,20.0,24.0,5.0,3.0,2.0,0.0,2.0,3.0,1.0,0.0,10.0,2.0,0.1407635942923255
1,4,1,0,0,273,341,0.4,48.0,14016.0,700,1.0,0.8,1.0,1.0,2.0,2.0,0.0,14.0,0.0,14.0,0.0,0.0,0.0,1.0,388.0,0.0,51.0,0.0,1.0,29.0,19.0,9.0,4.0,3.0,0.0,0.0,4.0,1.0,0.0,15.0,1.0,0.14114462490332558
1,0,0,0,2,273,375,1.5,59.0,47489.0,162,2.0,1.0,3.0,0.0,3.0,0.0,0.0,13.0,0.0,21.0,0.0,0.0,0.0,1.0,277.0,1.0,52.0,0.0,2.0,17.0,27.0,3.0,1.0,2.0,0.0,0.0,3.0,2.0,0.0,15.0,2.0,0.14147286821705427
1,6,1,0,1,273,318,1.8,51.0,18542.0,165,3.0,0.9,2.0,0.0,1.0,2.0,0.0,20.0,1.0,15.0,0.0,0.0,0.0,1.0,378.0,1.0,50.0,0.0,5.0,25.0,18.0,6.0,1.0,4.0,0.0,0.0,1.0,2.0,0.0,15.0,0.0,0.1418026418026418
1,4,0,1,1,273,525,0.9,68.0,27007.0,281,3.0,2.5,2.0,0.0,3.0,1.0,0.0,7.0,2.0,36.0,0.0,0.0,0.0,0.0,211.0,1.0,47.0,0.0,5.0,17.0,17.0,4.0,3.0,1.0,0.0,0.0,0.0,2.0,0.0,12.0,1.0,0.14230019493177387
1,0,1,1,1,273,544,1.0,43.0,30765.0,168,5.0,0.5,0.0,0.0,5.0,5.0,0.0,13.0,2.0,8.0,0.0,0.0,1.0,0.0,444.0,0.0,56.0,0.0,3.0,26.0,33.0,4.0,0.0,3.0,0.0,4.0,4.0,2.0,0.0,14.0,0.0,0.14302507836990597
1,0,0,3,2,273,528,1.1,55.0,29351.0,705,5.0,2.1,5.0,0.0,1.0,2.0,0.0,11.0,0.0,32.0,0.0,0.0,1.0,0.0,247.0,2.0,55.0,0.0,1.0,25.0,19.0,7.0,1.0,6.0,0.0,0.0,3.0,3.0,0.0,19.0,0.0,0.14341846758349705
1,4,1,1,1,273,543,1.7,44.0,15200.0,160,5.0,0.8,3.0,0.0,1.0,1.0,0.0,13.0,4.0,15.0,0.0,0.0,0.0,0.0,366.0,0.0,59.0,0.0,4.0,33.0,25.0,11.0,0.0,11.0,0.0,3.0,3.0,2.0,0.0,14.0,1.0,0.14387071344107213
1,1,1,3,1,273,545,2.2,41.0,11874.0,159,6.0,1.6,4.0,0.0,2.0,2.0,0.0,13.0,0.0,12.0,0.0,1.0,0.0,0.0,357.0,0.0,62.0,0.0,1.0,28.0,34.0,6.0,6.0,0.0,0.0,1.0,2.0,1.0,0.0,18.0,2.0,0.1443258204824041
1,1,0,2,0,273,536,0.4,58.0,45238.0,23,9.0,2.1,1.0,1.0,0.0,1.0,0.0,10.0,1.0,25.0,0.0,0.0,0.0,0.0,291.0,0.0,59.0,0.0,1.0,13.0,28.0,3.0,0.0,3.0,0.0,1.0,1.0,2.0,0.0,16.0,0.0,0.14472640761300554
1,4,1,2,0,273,539,0.8,46.0,12537.0,697,8.0,1.6,2.0,1.0,3.0,3.0,0.0,14.0,1.0,11.0,0.0,0.0,0.0,0.0,340.0,0.0,57.0,0.0,3.0,25.0,26.0,10.0,4.0,5.0,0.0,1.0,1.0,3.0,0.0,17.0,2.0,0.14507154213036566
1,4,0,2,2,274,539,1.5,60.0,9513.0,172,3.0,1.6,2.0,0.0,0.0,2.0,0.0,20.0,1.0,29.0,0.0,1.0,0.0,0.0,186.0,0.0,57.0,0.0,3.0,6.0,18.0,2.0,2.0,0.0,0.0,0.0,1.0,3.0,0.0,22.0,1.0,0.13054363376251787
1,6,1,3,4,274,299,2.6,46.0,21242.0,160,5.0,1.9,4.0,0.0,2.0,2.0,0.0,16.0,5.0,12.0,0.0,0.0,2.0,0.0,378.0,4.0,60.0,1.0,3.0,10.0,23.0,3.0,0.0,3.0,0.0,1.0,4.0,2.0,0.0,17.0,0.0,0.1307774991042637
1,4,0,3,1,274,375,1.5,51.0,8535.0,161,7.0,2.3,4.0,0.0,2.0,3.0,0.0,16.0,3.0,18.0,1.0,0.0,2.0,0.0,344.0,0.0,51.0,2.0,2.0,18.0,17.0,3.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,14.0,0.0,0.13153153153153155
1,0,1,2,1,274,540,1.0,49.0,8600.0,702,7.0,3.5,1.0,0.0,8.0,3.0,0.0,20.0,4.0,16.0,0.0,0.0,3.0,0.0,250.0,0.0,57.0,0.0,8.0,13.0,21.0,2.0,1.0,1.0,0.0,0.0,2.0,4.0,0.0,15.0,1.0,0.1318165402672445
1,0,0,2,1,274,538,0.7,58.0,10318.0,706,4.0,1.5,2.0,0.0,2.0,3.0,0.0,16.0,2.0,18.0,0.0,0.0,1.0,0.0,235.0,1.0,62.0,0.0,1.0,13.0,34.0,2.0,0.0,2.0,0.0,1.0,2.0,2.0,0.0,13.0,0.0,0.132486388384755
1,6,1,3,0,274,537,0.6,41.0,9000.0,58,6.0,1.5,3.0,1.0,4.0,2.0,0.0,24.0,2.0,13.0,0.0,0.0,2.0,0.0,479.0,0.0,49.0,0.0,2.0,18.0,10.0,4.0,3.0,1.0,0.0,0.0,2.0,3.0,0.0,11.0,2.0,0.1327755547471808
1,3,0,0,1,274,541,0.6,61.0,11935.0,159,4.0,0.8,3.0,0.0,2.0,4.0,1.0,12.0,0.0,33.0,0.0,0.0,0.0,1.0,252.0,1.0,45.0,0.0,7.0,8.0,21.0,1.0,0.0,1.0,0.0,0.0,5.0,4.0,0.0,11.0,1.0,0.13296903460837886
1,6,1,3,1,274,542,2.0,53.0,13578.0,172,4.0,3.4,7.0,0.0,4.0,3.0,0.0,21.0,5.0,11.0,1.0,0.0,1.0,0.0,238.0,0.0,67.0,0.0,2.0,22.0,20.0,6.0,0.0,6.0,0.0,0.0,3.0,3.0,0.0,16.0,2.0,0.13311451495258936
1,0,0,3,0,274,341,0.2,60.0,10201.0,702,8.0,2.7,0.0,1.0,11.0,0.0,0.0,16.0,0.0,16.0,0.0,0.0,0.0,0.0,248.0,0.0,62.0,0.0,2.0,12.0,23.0,1.0,0.0,1.0,0.0,1.0,4.0,4.0,1.0,12.0,0.0,0.13350402340892464
1,4,1,5,3,274,528,0.4,60.0,10300.0,23,12.0,4.4,1.0,0.0,7.0,3.0,0.0,9.0,4.0,20.0,1.0,0.0,1.0,0.0,203.0,2.0,53.0,0.0,2.0,16.0,22.0,4.0,0.0,4.0,0.0,1.0,2.0,3.0,1.0,15.0,2.0,0.13424052960647295
1,0,0,2,1,274,318,0.9,43.0,11224.0,332,4.0,1.8,3.0,0.0,3.0,4.0,0.0,13.0,9.0,12.0,0.0,0.0,1.0,0.0,333.0,0.0,63.0,0.0,2.0,29.0,28.0,6.0,0.0,3.0,0.0,1.0,3.0,3.0,0.0,15.0,0.0,0.13453741245853298
1,0,1,1,1,274,525,0.6,66.0,15500.0,169,7.0,1.4,4.0,0.0,5.0,3.0,0.0,13.0,5.0,26.0,0.0,0.0,0.0,0.0,175.0,1.0,56.0,0.0,1.0,16.0,27.0,4.0,3.0,1.0,0.0,2.0,4.0,1.0,0.0,16.0,1.0,0.13488543976348855
1,4,0,3,0,274,544,1.1,44.0,10487.0,701,8.0,3.7,6.0,1.0,7.0,1.0,0.0,16.0,2.0,17.0,1.0,0.0,1.0,0.0,356.0,0.0,54.0,0.0,6.0,21.0,19.0,3.0,0.0,3.0,0.0,2.0,5.0,1.0,0.0,14.0,1.0,0.13528539659006672
1,0,0,0,0,274,543,1.0,45.0,9701.0,159,0.0,0.3,7.0,1.0,5.0,1.0,0.0,13.0,4.0,11.0,0.0,0.0,1.0,1.0,342.0,0.0,56.0,2.0,1.0,18.0,23.0,9.0,3.0,6.0,0.0,1.0,2.0,2.0,0.0,16.0,1.0,0.1362957430918596
1,6,1,0,0,274,536,0.3,63.0,21075.0,707,3.0,0.6,2.0,1.0,5.0,3.0,0.0,18.0,0.0,18.0,0.0,0.0,0.0,1.0,225.0,0.0,71.0,0.0,3.0,13.0,38.0,3.0,1.0,1.0,0.0,3.0,1.0,1.0,0.0,11.0,1.0,0.13696060037523453
1,4,1,1,3,274,539,1.4,62.0,4829.0,708,4.0,1.3,2.0,0.0,7.0,5.0,1.0,21.0,4.0,26.0,0.0,1.0,1.0,0.0,153.0,1.0,52.0,0.0,1.0,15.0,12.0,5.0,1.0,3.0,0.0,0.0,2.0,4.0,1.0,20.0,0.0,0.1374246987951807
1,3,0,2,2,274,299,1.8,42.0,11503.0,698,5.0,1.4,6.0,0.0,0.0,2.0,1.0,12.0,3.0,24.0,0.0,1.0,0.0,0.0,431.0,1.0,48.0,1.0,5.0,19.0,18.0,6.0,2.0,3.0,0.0,2.0,4.0,2.0,0.0,19.0,1.0,0.13936617029400533
1,0,1,0,0,274,375,0.9,54.0,7755.0,699,1.0,0.9,3.0,1.0,3.0,4.0,0.0,18.0,3.0,14.0,0.0,0.0,0.0,1.0,261.0,0.0,47.0,0.0,2.0,21.0,14.0,0.0,0.0,0.0,0.0,1.0,5.0,3.0,0.0,18.0,2.0,0.13957934990439771
1,0,0,1,1,274,540,1.7,48.0,9506.0,709,3.0,0.5,6.0,0.0,6.0,4.0,0.0,15.0,5.0,7.0,0.0,0.0,1.0,0.0,316.0,0.0,51.0,0.0,4.0,29.0,15.0,5.0,5.0,0.0,0.0,0.0,8.0,2.0,0.0,19.0,1.0,0.13995398773006135
1,6,1,1,3,274,538,3.3,57.0,20664.0,163,3.0,2.2,2.0,0.0,6.0,3.0,0.0,18.0,0.0,13.0,1.0,1.0,0.0,0.0,282.0,1.0,62.0,2.0,0.0,21.0,22.0,3.0,0.0,3.0,0.0,0.0,7.0,1.0,0.0,12.0,2.0,0.14027671022290544
1,0,0,2,2,274,537,1.4,62.0,9702.0,281,6.0,1.5,5.0,0.0,2.0,1.0,0.0,9.0,5.0,17.0,0.0,0.0,0.0,0.0,250.0,1.0,55.0,0.0,1.0,20.0,19.0,7.0,2.0,5.0,0.0,0.0,3.0,2.0,0.0,12.0,0.0,0.14070932922127988
1,4,1,2,3,274,541,1.3,62.0,29546.0,13,7.0,1.8,0.0,0.0,8.0,3.0,0.0,20.0,2.0,12.0,1.0,0.0,1.0,0.0,198.0,2.0,51.0,0.0,0.0,20.0,13.0,5.0,1.0,4.0,0.0,1.0,2.0,1.0,0.0,10.0,0.0,0.14114462490332558
1,0,0,5,0,274,542,0.2,54.0,10143.0,155,4.0,3.7,1.0,1.0,10.0,0.0,0.0,13.0,2.0,16.0,1.0,0.0,0.0,0.0,317.0,0.0,62.0,0.0,0.0,8.0,26.0,3.0,1.0,1.0,0.0,2.0,1.0,2.0,0.0,10.0,0.0,0.14147286821705427
1,0,1,1,1,274,341,1.4,61.0,14939.0,331,3.0,1.0,2.0,0.0,4.0,1.0,0.0,17.0,3.0,25.0,0.0,0.0,1.0,0.0,224.0,1.0,66.0,0.0,2.0,10.0,33.0,3.0,1.0,1.0,1.0,0.0,1.0,3.0,0.0,14.0,0.0,0.14185775359502525
1,6,0,2,1,274,528,0.4,54.0,10278.0,704,4.0,1.3,1.0,0.0,1.0,2.0,0.0,17.0,5.0,11.0,1.0,0.0,0.0,0.0,223.0,0.0,65.0,0.0,0.0,20.0,26.0,6.0,1.0,5.0,0.0,0.0,1.0,4.0,0.0,18.0,0.0,0.14218932606155044
1,4,1,1,1,274,318,1.2,52.0,20150.0,707,5.0,0.7,5.0,0.0,3.0,1.0,0.0,11.0,4.0,16.0,0.0,0.0,1.0,0.0,290.0,1.0,57.0,0.0,4.0,12.0,32.0,3.0,1.0,2.0,0.0,0.0,1.0,4.0,0.0,15.0,1.0,0.1430811446491572
1,0,0,0,0,274,525,0.3,60.0,10483.0,701,4.0,1.2,2.0,1.0,1.0,3.0,0.0,14.0,3.0,17.0,0.0,0.0,1.0,1.0,209.0,0.0,58.0,0.0,2.0,16.0,26.0,5.0,2.0,2.0,0.0,1.0,2.0,1.0,0.0,12.0,0.0,0.14341846758349705
1,0,1,4,0,274,544,1.5,38.0,29035.0,23,3.0,1.3,3.0,1.0,5.0,1.0,0.0,14.0,1.0,10.0,1.0,1.0,1.0,0.0,390.0,0.0,53.0,0.0,7.0,30.0,29.0,4.0,0.0,3.0,0.0,4.0,4.0,3.0,0.0,11.0,2.0,0.14381402679275018
1,4,1,5,1,274,543,1.4,44.0,9649.0,168,5.0,2.3,3.0,0.0,3.0,1.0,0.0,16.0,2.0,6.0,0.0,0.0,1.0,0.0,303.0,1.0,59.0,0.0,2.0,29.0,20.0,11.0,2.0,7.0,0.0,1.0,1.0,3.0,0.0,12.0,2.0,0.14466904478795084
1,4,0,6,2,274,536,1.6,62.0,11760.0,173,8.0,2.8,4.0,0.0,1.0,0.0,0.0,20.0,2.0,13.0,0.0,0.0,1.0,0.0,288.0,2.0,61.0,1.0,0.0,17.0,21.0,5.0,1.0,3.0,0.0,1.0,4.0,1.0,0.0,11.0,0.0,0.14547628537265844
1,0,0,2,1,175,540,1.7,54.0,17333.0,171,5.0,1.2,1.0,0.0,5.0,3.0,1.0,14.0,5.0,22.0,0.0,0.0,0.0,0.0,243.0,1.0,64.0,1.0,2.0,16.0,29.0,4.0,1.0,2.0,0.0,2.0,1.0,3.0,0.0,11.0,2.0,0.13049696102967465
1,4,1,2,1,175,375,1.6,37.0,9070.0,164,3.0,1.4,6.0,0.0,2.0,1.0,0.0,12.0,1.0,19.0,1.0,0.0,0.0,0.0,497.0,1.0,56.0,0.0,6.0,23.0,28.0,6.0,4.0,2.0,0.0,4.0,1.0,0.0,0.0,18.0,0.0,0.13087128002868412
1,1,0,2,0,175,341,2.0,40.0,20663.0,281,6.0,0.8,5.0,1.0,5.0,2.0,0.0,20.0,1.0,12.0,0.0,0.0,2.0,0.0,391.0,0.0,57.0,1.0,7.0,33.0,23.0,8.0,4.0,1.0,0.0,5.0,6.0,1.0,0.0,5.0,2.0,0.13157894736842105
1,4,1,1,1,175,299,1.7,41.0,21034.0,703,2.0,0.5,5.0,0.0,5.0,3.0,0.0,18.0,0.0,10.0,0.0,0.0,0.0,0.0,391.0,1.0,60.0,2.0,5.0,33.0,26.0,6.0,2.0,4.0,0.0,1.0,9.0,1.0,0.0,12.0,0.0,0.13186416184971098
1,0,0,0,4,175,542,2.7,53.0,18537.0,699,3.0,0.5,5.0,0.0,2.0,1.0,0.0,11.0,4.0,17.0,0.0,0.0,0.0,1.0,294.0,3.0,53.0,1.0,3.0,9.0,22.0,2.0,0.0,2.0,0.0,3.0,6.0,3.0,0.0,12.0,1.0,0.132486388384755
1,4,1,3,4,175,525,1.7,59.0,15700.0,331,4.0,1.3,0.0,0.0,1.0,2.0,0.0,11.0,4.0,26.0,0.0,0.0,0.0,0.0,244.0,3.0,56.0,1.0,7.0,19.0,24.0,4.0,1.0,3.0,0.0,2.0,3.0,1.0,0.0,13.0,0.0,0.13287222424463052
1,2,1,2,0,175,544,0.7,45.0,26864.0,707,4.0,0.8,4.0,1.0,4.0,1.0,0.0,20.0,0.0,14.0,0.0,0.0,0.0,0.0,466.0,0.0,53.0,0.0,7.0,15.0,20.0,4.0,3.0,0.0,0.0,3.0,1.0,0.0,0.0,7.0,1.0,0.13301749271137026
1,0,0,1,1,175,528,0.9,63.0,15184.0,698,3.0,1.3,1.0,0.0,0.0,1.0,0.0,16.0,2.0,25.0,0.0,0.0,0.0,0.0,188.0,1.0,58.0,0.0,4.0,15.0,20.0,4.0,0.0,4.0,0.0,7.0,4.0,1.0,0.0,14.0,0.0,0.1331630791681868
1,6,0,1,3,175,543,2.4,52.0,15005.0,369,2.0,1.5,5.0,0.0,4.0,3.0,1.0,13.0,1.0,33.0,0.0,1.0,1.0,0.0,300.0,2.0,56.0,2.0,10.0,13.0,28.0,5.0,3.0,2.0,0.0,6.0,3.0,4.0,1.0,6.0,0.0,0.13483561137790911
1,4,1,1,1,175,537,1.5,50.0,7500.0,704,7.0,1.3,4.0,0.0,3.0,4.0,0.0,18.0,2.0,26.0,0.0,1.0,2.0,0.0,351.0,0.0,51.0,0.0,6.0,10.0,19.0,2.0,1.0,1.0,0.0,9.0,3.0,2.0,0.0,10.0,2.0,0.13528539659006672
1,6,0,2,2,175,536,1.6,57.0,16367.0,710,6.0,1.2,3.0,0.0,3.0,2.0,0.0,22.0,1.0,24.0,0.0,0.0,0.0,0.0,199.0,2.0,66.0,4.0,1.0,18.0,24.0,8.0,1.0,6.0,1.0,4.0,4.0,2.0,0.0,18.0,0.0,0.1358897989575577
1,4,1,2,0,175,538,0.3,51.0,20464.0,331,5.0,1.6,2.0,1.0,5.0,1.0,0.0,16.0,1.0,21.0,0.0,0.0,0.0,0.0,312.0,0.0,57.0,0.0,3.0,29.0,22.0,8.0,4.0,3.0,0.0,3.0,3.0,2.0,0.0,19.0,0.0,0.1363466567052671
1,6,0,5,0,175,541,1.0,40.0,22826.0,699,7.0,1.3,2.0,1.0,3.0,1.0,0.0,13.0,1.0,13.0,0.0,0.0,0.0,0.0,459.0,0.0,60.0,1.0,7.0,14.0,28.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,11.0,0.0,0.13660179640718562
1,4,1,1,3,175,539,1.7,51.0,4354.0,704,6.0,1.4,3.0,0.0,2.0,2.0,0.0,21.0,1.0,25.0,0.0,0.0,0.0,0.0,162.0,3.0,65.0,2.0,1.0,23.0,30.0,7.0,3.0,3.0,1.0,3.0,1.0,1.0,0.0,19.0,0.0,0.13706346226060834
1,0,1,2,3,175,540,1.2,50.0,7137.0,700,6.0,2.0,4.0,0.0,1.0,2.0,0.0,12.0,4.0,10.0,0.0,0.0,1.0,0.0,279.0,1.0,51.0,1.0,5.0,19.0,23.0,4.0,2.0,0.0,0.0,5.0,9.0,2.0,0.0,13.0,2.0,0.13737297704177642
